uri,name,type,n_variable,n_words,n_words_unique,n_characters,avg_char_per_word,n_loop,n_ifthen,arg_name,arg_type,arg_value,line,docs
parser/test/test2.py:L_RTOS_KTCPTLS_0001,L_RTOS_KTCPTLS_0001,function,11,36,31,434,12.06,0,0,"['target', 'prep_target']","[None, None]","[None, None]",179,"['    """"""TCP over TLS: Server authentication.\n', '    No certificates loaded. Should not connect to server.\n', '    """"""\n']"
parser/test/test2.py:L_RTOS_KTCPTLS_0002,L_RTOS_KTCPTLS_0002,function,12,33,31,439,13.3,0,0,"['target', 'prep_target']","[None, None]","[None, None]",202,"['    """"""TCP over TLS: Server authentication.\n', '    Server Root CA loaded. Connects to server.\n', '    """"""\n']"
parser/test/test2.py:L_RTOS_KTCPTLS_0003,L_RTOS_KTCPTLS_0003,function,14,33,32,476,14.42,0,0,"['target', 'prep_target']","[None, None]","[None, None]",223,"['    """"""TCP over TLS: Server authentication.\n', '    Server Root CA, Client key, Client root CA loaded. Connects to\n', '    server.\n', '    """"""\n']"
parser/test/test2.py:L_RTOS_KTCPTLS_0004,L_RTOS_KTCPTLS_0004,function,11,32,29,411,12.84,0,0,"['target', 'prep_target']","[None, None]","[None, None]",244,"['    """"""TCP over TLS: Mutual authentication.\n', '    No certificates loaded. Should not connect to server.\n', '    """"""\n']"
parser/test/test2.py:L_RTOS_KTCPTLS_0005,L_RTOS_KTCPTLS_0005,function,12,32,30,426,13.31,0,0,"['target', 'prep_target']","[None, None]","[None, None]",264,"['    """"""TCP over TLS: Mutual authentication.\n', '    Server Root CA loaded. Should not connect to server.\n', '    """"""\n']"
parser/test/test2.py:L_RTOS_KTCPTLS_0006,L_RTOS_KTCPTLS_0006,function,13,32,31,445,13.91,0,0,"['target', 'prep_target']","[None, None]","[None, None]",284,"['    """"""TCP over TLS: Mutual authentication.\n', '    Server Root CA loaded. Client root CA loaded. Should not connect to\n', '    server.\n', '    """"""\n']"
parser/test/test2.py:L_RTOS_KTCPTLS_0014,L_RTOS_KTCPTLS_0014,function,14,30,29,480,16.0,0,0,"['target', 'prep_target']","[None, None]","[None, None]",305,"['    """"""TCP over TLS: Mutual authentication.\n', '    Server Root CA, Client root CA, Client key loaded. Connects to\n', '    server. Use Cipher(NIST Name): TLS-ECDHE-RSA-WITH-AES-128-GCM-SHA256\n', '    (AT+KSSLCRYPTO=0,8,1,8192,4,4,3).\n', '    """"""\n']"
parser/test/test2.py:L_RTOS_KTCPTLS_0016,L_RTOS_KTCPTLS_0016,function,14,30,29,482,16.07,0,0,"['target', 'prep_target']","[None, None]","[None, None]",327,"['    """"""TCP over TLS: Mutual authentication.\n', '    Server Root CA, Client root CA, Client key loaded. Connects to\n', '    server. Use Cipher(NIST Name): TLS-ECDHE-ECDSA-WITH-AES-128-GCM-\n', '    SHA256 (AT+KSSLCRYPTO=0,8,2,8192,4,4,3).\n', '    """"""\n']"
parser/test/test2.py:L_RTOS_KTCPTLS_0017,L_RTOS_KTCPTLS_0017,function,14,30,29,483,16.1,0,0,"['target', 'prep_target']","[None, None]","[None, None]",349,"['    """"""TCP over TLS: Mutual authentication.\n', '    Server Root CA, Client root CA, Client key loaded. Connects to\n', '    server. Use Cipher(NIST Name): TLS-ECDHE-ECDSA-WITH-AES-256-GCM-\n', '    SHA384 (AT+KSSLCRYPTO=0,8,2,16384,8,4,3).\n', '    """"""\n']"
parser/test/test2.py:L_RTOS_KTCPTLS_0018,L_RTOS_KTCPTLS_0018,function,14,30,29,473,15.77,0,0,"['target', 'prep_target']","[None, None]","[None, None]",371,"['    """"""TCP over TLS: Mutual authentication.\n', '    Server Root CA, Client root CA, Client key loaded. Connects to\n', '    server. Use Cipher(NIST Name): TLS-ECDHE-ECDSA-WITH-AES-128-CCM\n', '    (AT+KSSLCRYPTO=0,8,2,16,0,4,3).\n', '    """"""\n']"
parser/test/test2.py:L_RTOS_KTCPTLS_0019,L_RTOS_KTCPTLS_0019,function,14,30,29,473,15.77,0,0,"['target', 'prep_target']","[None, None]","[None, None]",393,"['    """"""TCP over TLS: Mutual authentication.\n', '    Server Root CA, Client root CA, Client key loaded. Connects to\n', '    server. Use Cipher(NIST Name): TLS-ECDHE-ECDSA-WITH-AES-256-CCM\n', '    (AT+KSSLCRYPTO=0,8,2,32,0,4,3).\n', '    """"""\n']"
parser/test/test2.py:L_RTOS_KTCPTLS_0020,L_RTOS_KTCPTLS_0020,function,14,30,29,476,15.87,0,0,"['target', 'prep_target']","[None, None]","[None, None]",415,"['    """"""TCP over TLS: Mutual authentication.\n', '    Server Root CA, Client root CA, Client key loaded. Connects to\n', '    server. Use Cipher(NIST Name): TLS-ECDHE-ECDSA-WITH-AES-128-CCM-8\n', '    (AT+KSSLCRYPTO=0,8,2,256,0,4,3).\n', '    """"""\n']"
parser/test/test2.py:L_RTOS_KTCPTLS_0021,L_RTOS_KTCPTLS_0021,function,14,30,29,476,15.87,0,0,"['target', 'prep_target']","[None, None]","[None, None]",437,"['    """"""TCP over TLS: Mutual authentication.\n', '    Server Root CA, Client root CA, Client key loaded. Connects to\n', '    server. Use Cipher(NIST Name): TLS-ECDHE-ECDSA-WITH-AES-256-CCM-8\n', '    (AT+KSSLCRYPTO=0,8,2,512,0,4,3).\n', '    """"""\n']"
parser/test/test2.py:L_RTOS_KTCPTLS_0022,L_RTOS_KTCPTLS_0022,function,31,163,125,1554,9.53,1,1,"['target', 'prep_target']","[None, None]","[None, None]",459,"['    """"""TCP over TLS: Module as Server.\n', '    Server certicate, Server key loaded.\n', '    """"""\n']"
parser/test/test2.py:_new_function,_new_function,function,1,1,1,18,18.0,0,0,"['asd', 'zxc']","['str', None]","['None', '""asdad""']",514,[]
parser/test/test2.py:_new_2,_new_2,function,0,1,1,4,4.0,0,0,[],[],[],518,[]
parser/test/test2.py:test_function_multiL_lines,test_function_multiL_lines,function,0,1,1,4,4.0,0,0,"['test', 'multi', 'line']","['float', ' str', ' int']","[None, '""asd""', '12']",523,[]
parser/test/test2.py:test_special_chars,test_special_chars,function,0,1,1,4,4.0,0,0,"['test', 'interger', 'true ']","[' str', ' int ', None]","[' ""Hello, World!""', ' 0', ' True']",529,[]
parser/test2/model_gefs.py:log,log,function,4,16,10,118,7.38,0,2,['*s'],[None],[None],12,[]
parser/test2/model_gefs.py:log2,log2,function,2,6,6,35,5.83,0,1,['*s'],[None],[None],15,[]
parser/test2/model_gefs.py:log3,log3,function,2,6,6,35,5.83,0,1,['*s'],[None],[None],18,[]
parser/test2/model_gefs.py:init,init,function,4,8,8,58,7.25,0,0,"['*kw', '**kwargs']","[None, None]","[None, None]",23,[]
parser/test2/model_gefs.py:reset,reset,function,3,7,6,43,6.14,0,0,[],[],[],28,[]
parser/test2/model_gefs.py:fit,fit,function,27,90,80,884,9.82,1,1,"['data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None]","['None', 'None', 'None', None]",73,"['    """"""\n', '    """"""\n']"
parser/test2/model_gefs.py:eval,eval,function,18,48,46,495,10.31,0,0,"['data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None]","['None', 'None', 'None', None]",118,"['    """"""\n', '       Return metrics of the model when fitted.\n', '    """"""\n']"
parser/test2/model_gefs.py:predict,predict,function,20,47,36,582,12.38,0,3,"['Xpred', 'data_pars', 'compute_pars', 'out_pars', '**kw']","[None, None, None, None, None]","['None', '{}', '{}', '{}', None]",138,[]
parser/test2/model_gefs.py:save,save,function,8,26,22,299,11.5,0,0,"['path', 'info']","[None, None]","['None', 'None']",162,[]
parser/test2/model_gefs.py:load_model,load_model,function,16,26,24,258,9.92,0,0,['path'],[None],"['""""']",174,[]
parser/test2/model_gefs.py:load_info,load_info,function,13,25,23,172,6.88,1,1,['path'],[None],"['""""']",187,[]
parser/test2/model_gefs.py:get_dataset,get_dataset,function,7,49,33,414,8.45,0,4,"['data_pars', 'task_type', '**kw']","[None, None, None]","['None', '""train""', None]",198,"['    """"""\n', '      ""ram""  :\n', '      ""file"" :\n', '    """"""\n']"
parser/test2/model_gefs.py:test,test,function,45,327,217,2946,9.01,0,0,['n_sample '],[None],[' 100'],228,[]
parser/test2/model_gefs.py:test_helper,test_helper,function,11,55,39,695,12.64,0,0,"['model_pars', 'data_pars', 'compute_pars']","[None, None, None]","[None, None, None]",335,[]
parser/test2/model_gefs.py:pd_colcat_get_catcount,pd_colcat_get_catcount,function,16,35,29,262,7.49,1,2,"['df', 'colcat', 'coly', 'continuous_ids']","[None, None, None, None]","[None, None, None, 'None']",373,"['    """"""  Learns the number of categories in each variable and standardizes the df.\n', '        ncat: numpy m The number of categories of each variable. One if the variable is continuous.\n', '    """"""\n']"
parser/test2/model_gefs.py:is_continuous,is_continuous,function,5,29,27,232,8.0,0,1,['v_array'],[None],[None],391,"['    """""" Returns true if df was sampled from a continuous variables, and false\n', '    """"""\n']"
parser/test2/model_gefs.py:test2,test2,function,39,78,74,892,11.44,0,0,[],[],[],404,[]
parser/test2/model_gefs.py:get_dummies,get_dummies,function,9,18,15,160,8.89,1,1,['data'],[None],[None],446,[]
parser/test2/model_gefs.py:learncats,learncats,function,16,35,29,262,7.49,1,2,"['data', 'classcol', 'continuous_ids']","[None, None, None]","[None, 'None', '[]']",456,"['    """"""\n', '        Learns the number of categories in each variable and standardizes the data.\n', '        ----------\n', '        data: numpy n x m\n', '            Numpy array comprising n realisations (instances) of m variables.\n', '        classcol: int  The column index of the class variables (if any).\n', '        continuous_ids: list of ints\n', '            List containing the indices of known continuous variables. Useful for\n', '            discrete data like age, which is better modeled as continuous.\n', '        Returns\n', '        -------\n', '        ncat: numpy m  The number of categories of each variable. One if the variable is  continuous.\n', '    """"""\n']"
parser/test2/model_gefs.py:gef_is_continuous,gef_is_continuous,function,5,28,25,225,8.04,0,1,['data'],[None],[None],482,"['    """"""\n', '        Returns true if data was sampled from a continuous variables, and false\n', '    """"""\n']"
parser/test2/model_gefs.py:gef_get_stats,gef_get_stats,function,29,90,50,703,7.81,1,3,"['data', 'ncat']","[None, None]","[None, 'None']",497,"['    """"""\n', '        Compute univariate statistics for continuous variables.\n', '    """"""\n']"
parser/test2/model_gefs.py:gef_normalize_data,gef_normalize_data,function,9,17,15,123,7.24,1,1,"['data', 'maxv', 'minv']","[None, None, None]","[None, None, None]",527,"['    """"""\n', '        Normalizes the data given the maximum and minimum values of each variable.\n', '    """"""\n']"
parser/test2/model_gefs.py:gef_standardize_data,gef_standardize_data,function,9,23,19,140,6.09,1,1,"['data', 'mean', 'std']","[None, None, None]","[None, None, None]",538,"['    """"""\n', '        Standardizes the data given the mean and standard deviations values of\n', '    """"""\n']"
parser/test2/model_gefs.py:train_test_split2,train_test_split2,function,25,65,41,686,10.55,0,1,"['data', 'ncat', 'train_ratio', 'prep']","[None, None, None, None]","[None, None, '0.7', ""'std'""]",554,[]
parser/test2/model_gefs.py:test_converion,test_converion,function,30,72,66,779,10.82,0,0,[],[],[],587,"['    """"""\n', '    General comments on the API¶\n', '    There are four different functions to do classification with GeFs.\n', '\n', '    classify\n', '    classify_avg\n', '    classify_lspn\n', '    classify_avg_lspn\n', '    The first two, classify and classify_avg, exploit class factorised leaves to run inference faster\n', '    (propagate the probabilities of all classes at once). That, of course, only works if the leaves\n', '    are class factorised (e.g. learnsp=np.Inf). Otherwise, one should use classify_lspn and classify_avg_lspn which work\n', '     with any PC (in particular those with a LearnSPN network at the leaves, hence the name).\n', '\n', ""    The other important distinction is that avg methods assume a model learned as an ensemble and performs inference by 'averaging' the distribution of each of the base models. These are the methods that match the original Random Forest in terms of classification (with complete data, and class factorised leaves). In contrast, the other methods run inference as if the model is a single PC. One can interpret that as giving different weights to each of the base models according to the likelihood of the instance to be classified (base models under which the instance is more likely are given higher weights).\n"", '    This inference method is referred to as GeF+ in the paper, as it defines a mixture over the base models.\n', '\n', '\n', '    :return:\n', '    """"""\n']"
parser/test2/model_gefs.py:train_test_split,train_test_split,function,25,65,41,686,10.55,0,1,"['data', 'ncat', 'train_ratio', 'prep']","[None, None, None, None]","[None, None, '0.7', ""'std'""]",636,[]
parser/test2/model_gefs.py:adult,adult,function,9,34,31,427,12.56,0,0,['data'],[None],[None],657,[]
parser/test2/model_gefs.py:australia,australia,function,11,35,34,337,9.63,0,0,['data'],[None],[None],667,[]
parser/test2/model_gefs.py:bank,bank,function,10,40,38,474,11.85,0,0,['data'],[None],[None],676,[]
parser/test2/model_gefs.py:credit,credit,function,9,43,42,466,10.84,0,0,['data'],[None],[None],687,[]
parser/test2/model_gefs.py:electricity,electricity,function,9,25,24,292,11.68,0,0,['data'],[None],[None],698,[]
parser/test2/model_gefs.py:segment,segment,function,11,38,37,545,14.34,0,0,['data'],[None],[None],707,[]
parser/test2/model_gefs.py:german,german,function,9,33,32,227,6.88,0,0,['data'],[None],[None],718,[]
parser/test2/model_gefs.py:vowel,vowel,function,8,13,12,180,13.85,0,0,['data'],[None],[None],726,[]
parser/test2/model_gefs.py:cmc,cmc,function,9,21,20,378,18.0,0,0,['data'],[None],[None],733,[]
parser/test2/model_gefs.py:get_data,get_data,function,7,49,33,414,8.45,0,4,"['data_pars', 'task_type', '**kw']","[None, None, None]","['None', '""train""', None]",742,"['""""""\n', 'def test_dataset_classi_fake(nrows=500):\n', '    from sklearn import datasets as sklearn_datasets\n', '    ndim=11\n', ""    coly   = ['y']\n"", '    colnum = [""colnum_"" +str(i) for i in range(0, ndim) ]\n', ""    colcat = ['colcat_1']\n"", '    X, y    = sklearn_datasets.make_classification(\n', '        n_samples=1000,\n', '        n_features=ndim,\n', '        # No n_targets param for make_classification\n', '        # n_targets=1,\n', '        # Fake dataset, classification on 2 classes\n', '        n_classes=2,\n', '        # In classification, n_informative should be less than n_features\n', '        n_informative=ndim - 2\n', '    )\n', '    df         = pd.DataFrame(X,  columns= colnum)\n', '    df[coly]   = y.reshape(-1, 1)\n', '    for ci in colcat :\n', '      df[colcat] = np.random.randint(2, len(df))\n', '    return df, colnum, colcat, coly\n', '""""""\n']"
